1.469693899154663,-0.73484694957733154,0.73484694957733154
0.73484694957733154,-0.73484694957733154,1.469693899154663
0.73484694957733154,-1.469693899154663,0.73484694957733154
-0.73484694957733154,-0.73484694957733154,1.469693899154663
-1.469693899154663,-0.73484694957733154,0.73484694957733154
-0.73484694957733154,-1.469693899154663,0.73484694957733154
-1.469693899154663,-0.73484694957733154,-0.73484694957733154
-0.73484694957733154,-0.73484694957733154,-1.469693899154663
-0.73484694957733154,-1.469693899154663,-0.73484694957733154
0.73484694957733154,-0.73484694957733154,-1.469693899154663
1.469693899154663,-0.73484694957733154,-0.73484694957733154
0.73484694957733154,-1.469693899154663,-0.73484694957733154
0.73484694957733154,0.73484694957733154,1.469693899154663
1.469693899154663,0.73484694957733154,0.73484694957733154
0.73484694957733154,1.469693899154663,0.73484694957733154
-1.469693899154663,0.73484694957733154,0.73484694957733154
-0.73484694957733154,0.73484694957733154,1.469693899154663
-0.73484694957733154,1.469693899154663,0.73484694957733154
-0.73484694957733154,0.73484694957733154,-1.469693899154663
-1.469693899154663,0.73484694957733154,-0.73484694957733154
-0.73484694957733154,1.469693899154663,-0.73484694957733154
1.469693899154663,0.73484694957733154,-0.73484694957733154
0.73484694957733154,0.73484694957733154,-1.469693899154663
0.73484694957733154,1.469693899154663,-0.73484694957733154
0.68883019685745239,-1.6629831790924072,1.0182834877266636e-16
0.0,-1.6629831790924072,0.68883019685745239
1.6629831790924072,-0.68883019685745239,4.2178683896630179e-17
1.6629831790924072,4.2178683896630179e-17,0.68883019685745239
0.68883019685745239,1.0182834877266636e-16,1.6629831790924072
0.0,-0.68883019685745239,1.6629831790924072
-0.68883019685745239,-1.6629831790924072,1.0182834877266636e-16
-0.68883019685745239,1.0182834877266636e-16,1.6629831790924072
-1.6629831790924072,4.2178683896630179e-17,0.68883019685745239
-1.6629831790924072,-0.68883019685745239,4.2178683896630179e-17
0.0,-1.6629831790924072,-0.68883019685745239
-1.6629831790924072,-4.2178683896630179e-17,-0.68883019685745239
-0.68883019685745239,-1.0182834877266636e-16,-1.6629831790924072
0.0,-0.68883019685745239,-1.6629831790924072
0.68883019685745239,-1.0182834877266636e-16,-1.6629831790924072
1.6629831790924072,-4.2178683896630179e-17,-0.68883019685745239
0.0,1.6629831790924072,0.68883019685745239
0.68883019685745239,1.6629831790924072,-1.0182834877266636e-16
0.0,0.68883019685745239,1.6629831790924072
1.6629831790924072,0.68883019685745239,-4.2178683896630179e-17
-0.68883019685745239,1.6629831790924072,-1.0182834877266636e-16
-1.6629831790924072,0.68883019685745239,-4.2178683896630179e-17
0.0,1.6629831790924072,-0.68883019685745239
0.0,0.68883019685745239,-1.6629831790924072
1.2727922201156616,-1.2727922201156616,7.7936044107350009e-17
1.2727922201156616,7.7936044107350009e-17,1.2727922201156616
0.0,-1.2727922201156616,1.2727922201156616
-1.2727922201156616,7.7936044107350009e-17,1.2727922201156616
-1.2727922201156616,-1.2727922201156616,7.7936044107350009e-17
-1.2727922201156616,-7.7936044107350009e-17,-1.2727922201156616
0.0,-1.2727922201156616,-1.2727922201156616
1.2727922201156616,-7.7936044107350009e-17,-1.2727922201156616
0.0,1.2727922201156616,1.2727922201156616
1.2727922201156616,1.2727922201156616,-7.7936044107350009e-17
-1.2727922201156616,1.2727922201156616,-7.7936044107350009e-17
0.0,1.2727922201156616,-1.2727922201156616
0.0,-1.7999999523162842,1.1021821011522021e-16
1.7999999523162842,0.0,0.0
0.0,1.1021821011522021e-16,1.7999999523162842
-1.7999999523162842,0.0,0.0
0.0,-1.1021821011522021e-16,-1.7999999523162842
0.0,1.7999999523162842,-1.1021821011522021e-16
